A1	MORE PYRAMIDS THAN EGYPT	https://d8j0ntlcm91z4.cloudfront.net/user_3H0VpNOETP4iFCc9Ircvn51x9LF/hf_20260812_190504_ce9f86cd-0830-446f-b68a-5b8224c7a32f.png
A2	223 PYRAMIDS	https://d8j0ntlcm91z4.cloudfront.net/user_3H0VpNOETP4iFCc9Ircvn51x9LF/hf_20260812_190504_33c3088b-9b14-4e31-8292-fb82647907ed.png
B1	PENGUINS IN AFRICA	https://d8j0ntlcm91z4.cloudfront.net/user_3H0VpNOETP4iFCc9Ircvn51x9LF/hf_20260812_190504_997957ce-0392-4a23-aca6-74e2b4ee1b81.png
B2	PENGUINS?!	https://d8j0ntlcm91z4.cloudfront.net/user_3H0VpNOETP4iFCc9Ircvn51x9LF/hf_20260812_190504_2b911299-ef91-4fd2-93f1-e9e36301ab87.png
C1	THE DEADLIEST MIGRATION	https://d8j0ntlcm91z4.cloudfront.net/user_3H0VpNOETP4iFCc9Ircvn51x9LF/hf_20260812_190504_e1520a37-40d1-440d-a52a-c46c2a5ae15b.png
C2	BIGGER THAN YOU THINK	https://d8j0ntlcm91z4.cloudfront.net/user_3H0VpNOETP4iFCc9Ircvn51x9LF/hf_20260812_190504_7244787b-6b58-4277-813c-876b2540eac8.png
